ranks,profile,fold,src_x,src_y,dst_x,dst_y,direction,flit_cycles
256,iq,on,10,7,11,7,H+,720
256,iq,on,10,8,9,8,H-,720
256,iq,on,10,8,10,7,V-,5184
256,iq,on,10,8,10,9,V+,5196
256,iq,on,10,8,11,8,H+,720
256,iq,on,10,9,9,9,H-,864
256,iq,on,10,9,10,8,V-,5196
256,iq,on,10,9,10,10,V+,5208
256,iq,on,10,9,11,9,H+,876
256,iq,on,10,10,9,10,H-,756
256,iq,on,10,10,10,9,V-,5208
256,iq,on,10,10,10,11,V+,5292
256,iq,on,10,10,11,10,H+,756
256,iq,on,10,11,9,11,H-,708
256,iq,on,10,11,10,10,V-,5292
256,iq,on,10,11,10,12,V+,5376
256,iq,on,10,11,11,11,H+,672
256,iq,on,10,12,9,12,H-,708
256,iq,on,10,12,10,11,V-,5376
256,iq,on,10,12,10,13,V+,5292
256,iq,on,10,12,11,12,H+,672
256,iq,on,10,13,9,13,H-,756
256,iq,on,10,13,10,12,V-,5292
256,iq,on,10,13,10,14,V+,5208
256,iq,on,10,13,11,13,H+,756
256,iq,on,10,14,9,14,H-,864
256,iq,on,10,14,10,13,V-,5208
256,iq,on,10,14,10,15,V+,5196
256,iq,on,10,14,11,14,H+,876
256,iq,on,10,15,9,15,H-,720
256,iq,on,10,15,10,14,V-,5196
256,iq,on,10,15,11,15,H+,720
256,iq,on,11,0,10,0,H-,720
256,iq,on,11,0,11,1,V+,5220
256,iq,on,11,0,12,0,H+,708
256,iq,on,11,1,10,1,H-,876
256,iq,on,11,1,11,0,V-,5220
256,iq,on,11,1,11,2,V+,5208
256,iq,on,11,1,12,1,H+,876
256,iq,on,11,2,10,2,H-,756
256,iq,on,11,2,11,1,V-,5208
256,iq,on,11,2,11,3,V+,5256
256,iq,on,11,2,12,2,H+,744
256,iq,on,11,3,10,3,H-,672
256,iq,on,11,3,11,2,V-,5256
256,iq,on,11,3,11,4,V+,5376
256,iq,on,11,3,12,3,H+,636
256,iq,on,11,4,10,4,H-,672
256,iq,on,11,4,11,3,V-,5376
256,iq,on,11,4,11,5,V+,5256
256,iq,on,11,4,12,4,H+,636
256,iq,on,11,5,10,5,H-,756
256,iq,on,11,5,11,4,V-,5256
256,iq,on,11,5,11,6,V+,5208
256,iq,on,11,5,12,5,H+,744
256,iq,on,11,6,10,6,H-,876
256,iq,on,11,6,11,5,V-,5208
256,iq,on,11,6,11,7,V+,5220
256,iq,on,11,6,12,6,H+,876
256,iq,on,11,7,10,7,H-,720
256,iq,on,11,7,11,6,V-,5220
256,iq,on,11,7,11,8,V+,5160
256,iq,on,11,7,12,7,H+,708
256,iq,on,11,8,10,8,H-,720
256,iq,on,11,8,11,7,V-,5160
256,iq,on,11,8,11,9,V+,5220
256,iq,on,11,8,12,8,H+,708
256,iq,on,11,9,10,9,H-,876
256,iq,on,11,9,11,8,V-,5220
256,iq,on,11,9,11,10,V+,5208
256,iq,on,11,9,12,9,H+,876
256,iq,on,11,10,10,10,H-,756
256,iq,on,11,10,11,9,V-,5208
256,iq,on,11,10,11,11,V+,5256
256,iq,on,11,10,12,10,H+,744
256,iq,on,11,11,10,11,H-,672
256,iq,on,11,11,11,10,V-,5256
256,iq,on,11,11,11,12,V+,5376
256,iq,on,11,11,12,11,H+,636
256,iq,on,11,12,10,12,H-,672
256,iq,on,11,12,11,11,V-,5376
256,iq,on,11,12,11,13,V+,5256
256,iq,on,11,12,12,12,H+,636
256,iq,on,11,13,10,13,H-,756
256,iq,on,11,13,11,12,V-,5256
256,iq,on,11,13,11,14,V+,5208
256,iq,on,11,13,12,13,H+,744
256,iq,on,11,14,10,14,H-,876
256,iq,on,11,14,11,13,V-,5208
256,iq,on,11,14,11,15,V+,5220
256,iq,on,11,14,12,14,H+,876
256,iq,on,11,15,10,15,H-,720
256,iq,on,11,15,11,14,V-,5220
256,iq,on,11,15,12,15,H+,708
256,iq,on,12,0,11,0,H-,708
256,iq,on,12,0,12,1,V+,5040
256,iq,on,12,0,13,0,H+,708
256,iq,on,12,1,11,1,H-,876
256,iq,on,12,1,12,0,V-,5040
256,iq,on,12,1,12,2,V+,5076
256,iq,on,12,1,13,1,H+,864
256,iq,on,12,2,11,2,H-,744
256,iq,on,12,2,12,1,V-,5076
256,iq,on,12,2,12,3,V+,5184
256,iq,on,12,2,13,2,H+,744
256,iq,on,12,3,11,3,H-,636
256,iq,on,12,3,12,2,V-,5184
256,iq,on,12,3,12,4,V+,5328
256,iq,on,12,3,13,3,H+,612
256,iq,on,12,4,11,4,H-,636
256,iq,on,12,4,12,3,V-,5328
256,iq,on,12,4,12,5,V+,5184
256,iq,on,12,4,13,4,H+,612
256,iq,on,12,5,11,5,H-,744
256,iq,on,12,5,12,4,V-,5184
256,iq,on,12,5,12,6,V+,5076
256,iq,on,12,5,13,5,H+,744
256,iq,on,12,6,11,6,H-,876
256,iq,on,12,6,12,5,V-,5076
256,iq,on,12,6,12,7,V+,5040
256,iq,on,12,6,13,6,H+,864
256,iq,on,12,7,11,7,H-,708
256,iq,on,12,7,12,6,V-,5040
256,iq,on,12,7,12,8,V+,4968
256,iq,on,12,7,13,7,H+,708
256,iq,on,12,8,11,8,H-,708
256,iq,on,12,8,12,7,V-,4968
256,iq,on,12,8,12,9,V+,5040
256,iq,on,12,8,13,8,H+,708
256,iq,on,12,9,11,9,H-,876
256,iq,on,12,9,12,8,V-,5040
256,iq,on,12,9,12,10,V+,5076
256,iq,on,12,9,13,9,H+,864
256,iq,on,12,10,11,10,H-,744
256,iq,on,12,10,12,9,V-,5076
256,iq,on,12,10,12,11,V+,5184
256,iq,on,12,10,13,10,H+,744
256,iq,on,12,11,11,11,H-,636
256,iq,on,12,11,12,10,V-,5184
256,iq,on,12,11,12,12,V+,5328
256,iq,on,12,11,13,11,H+,612
256,iq,on,12,12,11,12,H-,636
256,iq,on,12,12,12,11,V-,5328
256,iq,on,12,12,12,13,V+,5184
256,iq,on,12,12,13,12,H+,612
256,iq,on,12,13,11,13,H-,744
256,iq,on,12,13,12,12,V-,5184
256,iq,on,12,13,12,14,V+,5076
256,iq,on,12,13,13,13,H+,744
256,iq,on,12,14,11,14,H-,876
256,iq,on,12,14,12,13,V-,5076
256,iq,on,12,14,12,15,V+,5040
256,iq,on,12,14,13,14,H+,864
256,iq,on,12,15,11,15,H-,708
256,iq,on,12,15,12,14,V-,5040
256,iq,on,12,15,13,15,H+,708
256,iq,on,13,0,12,0,H-,708
256,iq,on,13,0,13,1,V+,5016
256,iq,on,13,0,14,0,H+,720
256,iq,on,13,1,12,1,H-,864
256,iq,on,13,1,13,0,V-,5016
256,iq,on,13,1,13,2,V+,5016
256,iq,on,13,1,14,1,H+,876
256,iq,on,13,2,12,2,H-,744
256,iq,on,13,2,13,1,V-,5016
256,iq,on,13,2,13,3,V+,5076
256,iq,on,13,2,14,2,H+,720
256,iq,on,13,3,12,3,H-,612
256,iq,on,13,3,13,2,V-,5076
256,iq,on,13,3,13,4,V+,5184
256,iq,on,13,3,14,3,H+,588
256,iq,on,13,4,12,4,H-,612
256,iq,on,13,4,13,3,V-,5184
256,iq,on,13,4,13,5,V+,5076
256,iq,on,13,4,14,4,H+,588
256,iq,on,13,5,12,5,H-,744
256,iq,on,13,5,13,4,V-,5076
256,iq,on,13,5,13,6,V+,5016
256,iq,on,13,5,14,5,H+,720
256,iq,on,13,6,12,6,H-,864
256,iq,on,13,6,13,5,V-,5016
256,iq,on,13,6,13,7,V+,5016
256,iq,on,13,6,14,6,H+,876
256,iq,on,13,7,12,7,H-,708
256,iq,on,13,7,13,6,V-,5016
256,iq,on,13,7,13,8,V+,4968
256,iq,on,13,7,14,7,H+,720
256,iq,on,13,8,12,8,H-,708
256,iq,on,13,8,13,7,V-,4968
256,iq,on,13,8,13,9,V+,5016
256,iq,on,13,8,14,8,H+,720
256,iq,on,13,9,12,9,H-,864
256,iq,on,13,9,13,8,V-,5016
256,iq,on,13,9,13,10,V+,5016
256,iq,on,13,9,14,9,H+,876
256,iq,on,13,10,12,10,H-,744
256,iq,on,13,10,13,9,V-,5016
256,iq,on,13,10,13,11,V+,5076
256,iq,on,13,10,14,10,H+,720
256,iq,on,13,11,12,11,H-,612
256,iq,on,13,11,13,10,V-,5076
256,iq,on,13,11,13,12,V+,5184
256,iq,on,13,11,14,11,H+,588
256,iq,on,13,12,12,12,H-,612
256,iq,on,13,12,13,11,V-,5184
256,iq,on,13,12,13,13,V+,5076
256,iq,on,13,12,14,12,H+,588
256,iq,on,13,13,12,13,H-,744
256,iq,on,13,13,13,12,V-,5076
256,iq,on,13,13,13,14,V+,5016
256,iq,on,13,13,14,13,H+,720
256,iq,on,13,14,12,14,H-,864
256,iq,on,13,14,13,13,V-,5016
256,iq,on,13,14,13,15,V+,5016
256,iq,on,13,14,14,14,H+,876
256,iq,on,13,15,12,15,H-,708
256,iq,on,13,15,13,14,V-,5016
256,iq,on,13,15,14,15,H+,720
256,iq,on,14,0,13,0,H-,720
256,iq,on,14,0,14,1,V+,4824
256,iq,on,14,0,15,0,H+,708
256,iq,on,14,1,13,1,H-,876
256,iq,on,14,1,14,0,V-,4824
256,iq,on,14,1,14,2,V+,4872
256,iq,on,14,1,15,1,H+,900
256,iq,on,14,2,13,2,H-,720
256,iq,on,14,2,14,1,V-,4872
256,iq,on,14,2,14,3,V+,4980
256,iq,on,14,2,15,2,H+,708
256,iq,on,14,3,13,3,H-,588
256,iq,on,14,3,14,2,V-,4980
256,iq,on,14,3,14,4,V+,5088
256,iq,on,14,3,15,3,H+,576
256,iq,on,14,4,13,4,H-,588
256,iq,on,14,4,14,3,V-,5088
256,iq,on,14,4,14,5,V+,4980
256,iq,on,14,4,15,4,H+,576
256,iq,on,14,5,13,5,H-,720
256,iq,on,14,5,14,4,V-,4980
256,iq,on,14,5,14,6,V+,4872
256,iq,on,14,5,15,5,H+,708
256,iq,on,14,6,13,6,H-,876
256,iq,on,14,6,14,5,V-,4872
256,iq,on,14,6,14,7,V+,4824
256,iq,on,14,6,15,6,H+,900
256,iq,on,14,7,13,7,H-,720
256,iq,on,14,7,14,6,V-,4824
256,iq,on,14,7,14,8,V+,4776
256,iq,on,14,7,15,7,H+,708
256,iq,on,14,8,13,8,H-,720
256,iq,on,14,8,14,7,V-,4776
256,iq,on,14,8,14,9,V+,4824
256,iq,on,14,8,15,8,H+,708
256,iq,on,14,9,13,9,H-,876
256,iq,on,14,9,14,8,V-,4824
256,iq,on,14,9,14,10,V+,4872
256,iq,on,14,9,15,9,H+,900
256,iq,on,14,10,13,10,H-,720
256,iq,on,14,10,14,9,V-,4872
256,iq,on,14,10,14,11,V+,4980
256,iq,on,14,10,15,10,H+,708
256,iq,on,14,11,13,11,H-,588
256,iq,on,14,11,14,10,V-,4980
256,iq,on,14,11,14,12,V+,5088
256,iq,on,14,11,15,11,H+,576
256,iq,on,14,12,13,12,H-,588
256,iq,on,14,12,14,11,V-,5088
256,iq,on,14,12,14,13,V+,4980
256,iq,on,14,12,15,12,H+,576
256,iq,on,14,13,13,13,H-,720
256,iq,on,14,13,14,12,V-,4980
256,iq,on,14,13,14,14,V+,4872
256,iq,on,14,13,15,13,H+,708
256,iq,on,14,14,13,14,H-,876
256,iq,on,14,14,14,13,V-,4872
256,iq,on,14,14,14,15,V+,4824
256,iq,on,14,14,15,14,H+,900
256,iq,on,14,15,13,15,H-,720
256,iq,on,14,15,14,14,V-,4824
256,iq,on,14,15,15,15,H+,708
256,iq,on,15,0,14,0,H-,708
256,iq,on,15,0,15,1,V+,4884
256,iq,on,15,1,14,1,H-,900
256,iq,on,15,1,15,0,V-,4884
256,iq,on,15,1,15,2,V+,4896
256,iq,on,15,2,14,2,H-,708
256,iq,on,15,2,15,1,V-,4896
256,iq,on,15,2,15,3,V+,4980
256,iq,on,15,3,14,3,H-,576
256,iq,on,15,3,15,2,V-,4980
256,iq,on,15,3,15,4,V+,5088
256,iq,on,15,4,14,4,H-,576
256,iq,on,15,4,15,3,V-,5088
256,iq,on,15,4,15,5,V+,4980
256,iq,on,15,5,14,5,H-,708
256,iq,on,15,5,15,4,V-,4980
256,iq,on,15,5,15,6,V+,4896
256,iq,on,15,6,14,6,H-,900
256,iq,on,15,6,15,5,V-,4896
256,iq,on,15,6,15,7,V+,4884
256,iq,on,15,7,14,7,H-,708
256,iq,on,15,7,15,6,V-,4884
256,iq,on,15,7,15,8,V+,4848
256,iq,on,15,8,14,8,H-,708
256,iq,on,15,8,15,7,V-,4848
256,iq,on,15,8,15,9,V+,4884
256,iq,on,15,9,14,9,H-,900
256,iq,on,15,9,15,8,V-,4884
256,iq,on,15,9,15,10,V+,4896
256,iq,on,15,10,14,10,H-,708
256,iq,on,15,10,15,9,V-,4896
256,iq,on,15,10,15,11,V+,4980
256,iq,on,15,11,14,11,H-,576
256,iq,on,15,11,15,10,V-,4980
256,iq,on,15,11,15,12,V+,5088
256,iq,on,15,12,14,12,H-,576
256,iq,on,15,12,15,11,V-,5088
256,iq,on,15,12,15,13,V+,4980
256,iq,on,15,13,14,13,H-,708
256,iq,on,15,13,15,12,V-,4980
256,iq,on,15,13,15,14,V+,4896
256,iq,on,15,14,14,14,H-,900
256,iq,on,15,14,15,13,V-,4896
256,iq,on,15,14,15,15,V+,4884
256,iq,on,15,15,14,15,H-,708
256,iq,on,15,15,15,14,V-,4884
256,iq,off,0,0,0,1,V+,4884
256,iq,off,0,0,1,0,H+,708
256,iq,off,0,1,0,0,V-,4884
256,iq,off,0,1,0,2,V+,4968
256,iq,off,0,1,1,1,H+,708
256,iq,off,0,2,0,1,V-,4968
256,iq,off,0,2,0,3,V+,4860
256,iq,off,0,2,1,2,H+,576
256,iq,off,0,3,0,2,V-,4860
256,iq,off,0,3,0,4,V+,4848
256,iq,off,0,3,1,3,H+,900
256,iq,off,0,4,0,3,V-,4848
256,iq,off,0,4,0,5,V+,4884
256,iq,off,0,4,1,4,H+,708
256,iq,off,0,5,0,4,V-,4884
256,iq,off,0,5,0,6,V+,4968
256,iq,off,0,5,1,5,H+,708
256,iq,off,0,6,0,5,V-,4968
256,iq,off,0,6,0,7,V+,4860
256,iq,off,0,6,1,6,H+,576
256,iq,off,0,7,0,6,V-,4860
256,iq,off,0,7,0,8,V+,4848
256,iq,off,0,7,1,7,H+,900
256,iq,off,0,8,0,7,V-,4848
256,iq,off,0,8,0,9,V+,4884
256,iq,off,0,8,1,8,H+,708
256,iq,off,0,9,0,8,V-,4884
256,iq,off,0,9,0,10,V+,4968
256,iq,off,0,9,1,9,H+,708
256,iq,off,0,10,0,9,V-,4968
256,iq,off,0,10,0,11,V+,4860
256,iq,off,0,10,1,10,H+,576
256,iq,off,0,11,0,10,V-,4860
256,iq,off,0,11,0,12,V+,4848
256,iq,off,0,11,1,11,H+,900
256,iq,off,0,12,0,11,V-,4848
256,iq,off,0,12,0,13,V+,4884
256,iq,off,0,12,1,12,H+,708
256,iq,off,0,13,0,12,V-,4884
256,iq,off,0,13,0,14,V+,4968
256,iq,off,0,13,1,13,H+,708
256,iq,off,0,14,0,13,V-,4968
256,iq,off,0,14,0,15,V+,4860
256,iq,off,0,14,1,14,H+,576
256,iq,off,0,15,0,14,V-,4860
256,iq,off,0,15,1,15,H+,900
256,iq,off,1,0,0,0,H-,708
256,iq,off,1,0,1,1,V+,5016
256,iq,off,1,0,2,0,H+,696
256,iq,off,1,1,0,1,H-,708
256,iq,off,1,1,1,0,V-,5016
256,iq,off,1,1,1,2,V+,5076
256,iq,off,1,1,2,1,H+,732
256,iq,off,1,2,0,2,H-,576
256,iq,off,1,2,1,1,V-,5076
256,iq,off,1,2,1,3,V+,4968
256,iq,off,1,2,2,2,H+,600
256,iq,off,1,3,0,3,H-,900
256,iq,off,1,3,1,2,V-,4968
256,iq,off,1,3,1,4,V+,4968
256,iq,off,1,3,2,3,H+,888
256,iq,off,1,4,0,4,H-,708
256,iq,off,1,4,1,3,V-,4968
256,iq,off,1,4,1,5,V+,5016
256,iq,off,1,4,2,4,H+,696
256,iq,off,1,5,0,5,H-,708
256,iq,off,1,5,1,4,V-,5016
256,iq,off,1,5,1,6,V+,5076
256,iq,off,1,5,2,5,H+,732
256,iq,off,1,6,0,6,H-,576
256,iq,off,1,6,1,5,V-,5076
256,iq,off,1,6,1,7,V+,4968
256,iq,off,1,6,2,6,H+,600
256,iq,off,1,7,0,7,H-,900
256,iq,off,1,7,1,6,V-,4968
256,iq,off,1,7,1,8,V+,4968
256,iq,off,1,7,2,7,H+,888
256,iq,off,1,8,0,8,H-,708
256,iq,off,1,8,1,7,V-,4968
256,iq,off,1,8,1,9,V+,5016
256,iq,off,1,8,2,8,H+,696
256,iq,off,1,9,0,9,H-,708
256,iq,off,1,9,1,8,V-,5016
256,iq,off,1,9,1,10,V+,5076
256,iq,off,1,9,2,9,H+,732
256,iq,off,1,10,0,10,H-,576
256,iq,off,1,10,1,9,V-,5076
256,iq,off,1,10,1,11,V+,4968
256,iq,off,1,10,2,10,H+,600
256,iq,off,1,11,0,11,H-,900
256,iq,off,1,11,1,10,V-,4968
256,iq,off,1,11,1,12,V+,4968
256,iq,off,1,11,2,11,H+,888
256,iq,off,1,12,0,12,H-,708
256,iq,off,1,12,1,11,V-,4968
256,iq,off,1,12,1,13,V+,5016
256,iq,off,1,12,2,12,H+,696
256,iq,off,1,13,0,13,H-,708
256,iq,off,1,13,1,12,V-,5016
256,iq,off,1,13,1,14,V+,5076
256,iq,off,1,13,2,13,H+,732
256,iq,off,1,14,0,14,H-,576
256,iq,off,1,14,1,13,V-,5076
256,iq,off,1,14,1,15,V+,4968
256,iq,off,1,14,2,14,H+,600
256,iq,off,1,15,0,15,H-,900
256,iq,off,1,15,1,14,V-,4968
256,iq,off,1,15,2,15,H+,888
256,iq,off,2,0,1,0,H-,696
256,iq,off,2,0,2,1,V+,5220
256,iq,off,2,0,3,0,H+,708
256,iq,off,2,1,1,1,H-,732
256,iq,off,2,1,2,0,V-,5220
256,iq,off,2,1,2,2,V+,5268
256,iq,off,2,1,3,1,H+,744
256,iq,off,2,2,1,2,H-,600
256,iq,off,2,2,2,1,V-,5268
256,iq,off,2,2,2,3,V+,5148
256,iq,off,2,2,3,2,H+,636
256,iq,off,2,3,1,3,H-,888
256,iq,off,2,3,2,2,V-,5148
256,iq,off,2,3,2,4,V+,5160
256,iq,off,2,3,3,3,H+,888
256,iq,off,2,4,1,4,H-,696
256,iq,off,2,4,2,3,V-,5160
256,iq,off,2,4,2,5,V+,5220
256,iq,off,2,4,3,4,H+,708
256,iq,off,2,5,1,5,H-,732
256,iq,off,2,5,2,4,V-,5220
256,iq,off,2,5,2,6,V+,5268
256,iq,off,2,5,3,5,H+,744
256,iq,off,2,6,1,6,H-,600
256,iq,off,2,6,2,5,V-,5268
256,iq,off,2,6,2,7,V+,5148
256,iq,off,2,6,3,6,H+,636
256,iq,off,2,7,1,7,H-,888
256,iq,off,2,7,2,6,V-,5148
256,iq,off,2,7,2,8,V+,5160
256,iq,off,2,7,3,7,H+,888
256,iq,off,2,8,1,8,H-,696
256,iq,off,2,8,2,7,V-,5160
256,iq,off,2,8,2,9,V+,5220
256,iq,off,2,8,3,8,H+,708
256,iq,off,2,9,1,9,H-,732
256,iq,off,2,9,2,8,V-,5220
256,iq,off,2,9,2,10,V+,5268
256,iq,off,2,9,3,9,H+,744
256,iq,off,2,10,1,10,H-,600
256,iq,off,2,10,2,9,V-,5268
256,iq,off,2,10,2,11,V+,5148
256,iq,off,2,10,3,10,H+,636
256,iq,off,2,11,1,11,H-,888
256,iq,off,2,11,2,10,V-,5148
256,iq,off,2,11,2,12,V+,5160
256,iq,off,2,11,3,11,H+,888
256,iq,off,2,12,1,12,H-,696
256,iq,off,2,12,2,11,V-,5160
256,iq,off,2,12,2,13,V+,5220
256,iq,off,2,12,3,12,H+,708
256,iq,off,2,13,1,13,H-,732
256,iq,off,2,13,2,12,V-,5220
256,iq,off,2,13,2,14,V+,5268
256,iq,off,2,13,3,13,H+,744
256,iq,off,2,14,1,14,H-,600
256,iq,off,2,14,2,13,V-,5268
256,iq,off,2,14,2,15,V+,5148
256,iq,off,2,14,3,14,H+,636
256,iq,off,2,15,1,15,H-,888
256,iq,off,2,15,2,14,V-,5148
256,iq,off,2,15,3,15,H+,888
256,iq,off,3,0,2,0,H-,708
256,iq,off,3,0,3,1,V+,5136
256,iq,off,3,0,4,0,H+,696
256,iq,off,3,1,2,1,H-,744
256,iq,off,3,1,3,0,V-,5136
256,iq,off,3,1,3,2,V+,5172
256,iq,off,3,1,4,1,H+,756
256,iq,off,3,2,2,2,H-,636
256,iq,off,3,2,3,1,V-,5172
256,iq,off,3,2,3,3,V+,5076
256,iq,off,3,2,4,2,H+,636
256,iq,off,3,3,2,3,H-,888
256,iq,off,3,3,3,2,V-,5076
256,iq,off,3,3,3,4,V+,5112
256,iq,off,3,3,4,3,H+,888
256,iq,off,3,4,2,4,H-,708
256,iq,off,3,4,3,3,V-,5112
256,iq,off,3,4,3,5,V+,5136
256,iq,off,3,4,4,4,H+,696
256,iq,off,3,5,2,5,H-,744
256,iq,off,3,5,3,4,V-,5136
256,iq,off,3,5,3,6,V+,5172
256,iq,off,3,5,4,5,H+,756
256,iq,off,3,6,2,6,H-,636
256,iq,off,3,6,3,5,V-,5172
256,iq,off,3,6,3,7,V+,5076
256,iq,off,3,6,4,6,H+,636
256,iq,off,3,7,2,7,H-,888
256,iq,off,3,7,3,6,V-,5076
256,iq,off,3,7,3,8,V+,5112
256,iq,off,3,7,4,7,H+,888
256,iq,off,3,8,2,8,H-,708
256,iq,off,3,8,3,7,V-,5112
256,iq,off,3,8,3,9,V+,5136
256,iq,off,3,8,4,8,H+,696
256,iq,off,3,9,2,9,H-,744
256,iq,off,3,9,3,8,V-,5136
256,iq,off,3,9,3,10,V+,5172
256,iq,off,3,9,4,9,H+,756
256,iq,off,3,10,2,10,H-,636
256,iq,off,3,10,3,9,V-,5172
256,iq,off,3,10,3,11,V+,5076
256,iq,off,3,10,4,10,H+,636
256,iq,off,3,11,2,11,H-,888
256,iq,off,3,11,3,10,V-,5076
256,iq,off,3,11,3,12,V+,5112
256,iq,off,3,11,4,11,H+,888
256,iq,off,3,12,2,12,H-,708
256,iq,off,3,12,3,11,V-,5112
256,iq,off,3,12,3,13,V+,5136
256,iq,off,3,12,4,12,H+,696
256,iq,off,3,13,2,13,H-,744
256,iq,off,3,13,3,12,V-,5136
256,iq,off,3,13,3,14,V+,5172
256,iq,off,3,13,4,13,H+,756
256,iq,off,3,14,2,14,H-,636
256,iq,off,3,14,3,13,V-,5172
256,iq,off,3,14,3,15,V+,5076
256,iq,off,3,14,4,14,H+,636
256,iq,off,3,15,2,15,H-,888
256,iq,off,3,15,3,14,V-,5076
256,iq,off,3,15,4,15,H+,888
256,iq,off,4,0,3,0,H-,696
256,iq,off,4,0,4,1,V+,5220
256,iq,off,4,0,5,0,H+,708
256,iq,off,4,1,3,1,H-,756
256,iq,off,4,1,4,0,V-,5220
256,iq,off,4,1,4,2,V+,5280
256,iq,off,4,1,5,1,H+,756
256,iq,off,4,2,3,2,H-,636
256,iq,off,4,2,4,1,V-,5280
256,iq,off,4,2,4,3,V+,5172
256,iq,off,4,2,5,2,H+,600
256,iq,off,4,3,3,3,H-,888
256,iq,off,4,3,4,2,V-,5172
256,iq,off,4,3,4,4,V+,5232
256,iq,off,4,3,5,3,H+,888
256,iq,off,4,4,3,4,H-,696
256,iq,off,4,4,4,3,V-,5232
256,iq,off,4,4,4,5,V+,5220
256,iq,off,4,4,5,4,H+,708
256,iq,off,4,5,3,5,H-,756
256,iq,off,4,5,4,4,V-,5220
256,iq,off,4,5,4,6,V+,5280
256,iq,off,4,5,5,5,H+,756
256,iq,off,4,6,3,6,H-,636
256,iq,off,4,6,4,5,V-,5280
256,iq,off,4,6,4,7,V+,5172
256,iq,off,4,6,5,6,H+,600
256,iq,off,4,7,3,7,H-,888
256,iq,off,4,7,4,6,V-,5172
256,iq,off,4,7,4,8,V+,5232
256,iq,off,4,7,5,7,H+,888
256,iq,off,4,8,3,8,H-,696
256,iq,off,4,8,4,7,V-,5232
256,iq,off,4,8,4,9,V+,5220
256,iq,off,4,8,5,8,H+,708
256,iq,off,4,9,3,9,H-,756
256,iq,off,4,9,4,8,V-,5220
256,iq,off,4,9,4,10,V+,5280
256,iq,off,4,9,5,9,H+,756
256,iq,off,4,10,3,10,H-,636
256,iq,off,4,10,4,9,V-,5280
256,iq,off,4,10,4,11,V+,5172
256,iq,off,4,10,5,10,H+,600
256,iq,off,4,11,3,11,H-,888
256,iq,off,4,11,4,10,V-,5172
256,iq,off,4,11,4,12,V+,5232
256,iq,off,4,11,5,11,H+,888
256,iq,off,4,12,3,12,H-,696
256,iq,off,4,12,4,11,V-,5232
256,iq,off,4,12,4,13,V+,5220
256,iq,off,4,12,5,12,H+,708
256,iq,off,4,13,3,13,H-,756
256,iq,off,4,13,4,12,V-,5220
256,iq,off,4,13,4,14,V+,5280
256,iq,off,4,13,5,13,H+,756
256,iq,off,4,14,3,14,H-,636
256,iq,off,4,14,4,13,V-,5280
256,iq,off,4,14,4,15,V+,5172
256,iq,off,4,14,5,14,H+,600
256,iq,off,4,15,3,15,H-,888
256,iq,off,4,15,4,14,V-,5172
256,iq,off,4,15,5,15,H+,888
256,iq,off,5,0,4,0,H-,708
256,iq,off,5,0,5,1,V+,5196
256,iq,off,5,0,6,0,H+,708
256,iq,off,5,1,4,1,H-,756
256,iq,off,5,1,5,0,V-,5196
256,iq,off,5,1,5,2,V+,5280
256,iq,off,5,1,6,1,H+,756
256,iq,off,5,2,4,2,H-,600
256,iq,off,5,2,5,1,V-,5280
256,iq,off,5,2,5,3,V+,5196
256,iq,off,5,2,6,2,H+,564
256,iq,off,5,3,4,3,H-,888
256,iq,off,5,3,5,2,V-,5196
256,iq,off,5,3,5,4,V+,5184
256,iq,off,5,3,6,3,H+,900
256,iq,off,5,4,4,4,H-,708
256,iq,off,5,4,5,3,V-,5184
256,iq,off,5,4,5,5,V+,5196
256,iq,off,5,4,6,4,H+,708
256,iq,off,5,5,4,5,H-,756
256,iq,off,5,5,5,4,V-,5196
256,iq,off,5,5,5,6,V+,5280
256,iq,off,5,5,6,5,H+,756
256,iq,off,5,6,4,6,H-,600
256,iq,off,5,6,5,5,V-,5280
256,iq,off,5,6,5,7,V+,5196
256,iq,off,5,6,6,6,H+,564
256,iq,off,5,7,4,7,H-,888
256,iq,off,5,7,5,6,V-,5196
256,iq,off,5,7,5,8,V+,5184
256,iq,off,5,7,6,7,H+,900
256,iq,off,5,8,4,8,H-,708
256,iq,off,5,8,5,7,V-,5184
256,iq,off,5,8,5,9,V+,5196
256,iq,off,5,8,6,8,H+,708
256,iq,off,5,9,4,9,H-,756
256,iq,off,5,9,5,8,V-,5196
256,iq,off,5,9,5,10,V+,5280
256,iq,off,5,9,6,9,H+,756
256,iq,off,5,10,4,10,H-,600
256,iq,off,5,10,5,9,V-,5280
256,iq,off,5,10,5,11,V+,5196
256,iq,off,5,10,6,10,H+,564
256,iq,off,5,11,4,11,H-,888
256,iq,off,5,11,5,10,V-,5196
256,iq,off,5,11,5,12,V+,5184
256,iq,off,5,11,6,11,H+,900
256,iq,off,5,12,4,12,H-,708
256,iq,off,5,12,5,11,V-,5184
256,iq,off,5,12,5,13,V+,5196
256,iq,off,5,12,6,12,H+,708
256,iq,off,5,13,4,13,H-,756
256,iq,off,5,13,5,12,V-,5196
256,iq,off,5,13,5,14,V+,5280
256,iq,off,5,13,6,13,H+,756
256,iq,off,5,14,4,14,H-,600
256,iq,off,5,14,5,13,V-,5280
256,iq,off,5,14,5,15,V+,5196
256,iq,off,5,14,6,14,H+,564
256,iq,off,5,15,4,15,H-,888
